fips,age_group,popsize
48357,p,983
48357,s,2289
48359,a,703
48359,g,257
48359,o,407
48359,p,105
48359,s,568
48361,a,33582
48361,g,11440
48361,o,16078
48361,p,5338
48361,s,15148
48363,a,10843
48363,g,4485
48363,o,5707
48363,p,2019
48363,s,5017
48365,a,9308
48365,g,3674
48365,o,4870
48365,p,1522
48365,s,4304
48367,a,48518
48367,g,13688
48367,o,23599
48367,p,7627
48367,s,22370
48369,a,4032
48369,g,1224
48369,o,1639
48369,p,866
48369,s,2321
48371,a,6978
48371,g,1854
48371,o,2829
48371,p,1213
48371,s,2616
48373,a,17544
48373,g,8597
48373,o,9821
48373,p,2655
48373,s,6920
48375,a,53840
48375,g,13107
48375,o,19896
48375,p,10256
48375,s,23019
48377,a,2631
48377,g,1361
48377,o,1385
48377,p,555
48377,s,1661
48379,a,3808
48379,g,2180
48379,o,2544
48379,p,570
48379,s,1854
48381,a,52396
48381,g,14824
48381,o,22158
48381,p,8061
48381,s,21645
48383,a,1418
48383,g,344
48383,o,577
48383,p,275
48383,s,763
48385,a,944
48385,g,844
48385,o,798
48385,p,166
48385,s,522
48387,a,4525
48387,g,2651
48387,o,2859
48387,p,725
48387,s,2075
48389,a,6689
48389,g,1637
48389,o,2162
48389,p,886
48389,s,2176
48391,a,2704
48391,g,1403
48391,o,1501
48391,p,428
48391,s,1374
48393,a,362
48393,g,137
48393,o,207
48393,p,61
48393,s,162
48395,a,6118
48395,g,2749
48395,o,3449
48395,p,1157
48395,s,3131
48397,a,33219
48397,g,7162
48397,o,13209
48397,p,5691
48397,s,17373
48399,a,3673
48399,g,2044
48399,o,2118
48399,p,689
48399,s,1868
48401,a,22704
48401,g,7391
48401,o,10429
48401,p,3419
48401,s,8856
48403,a,3227
48403,g,2858
48403,o,2525
48403,p,521
48403,s,1590
48405,a,2960
48405,g,2083
48405,o,1932
48405,p,513
48405,s,1450
48407,a,9261
48407,g,4457
48407,o,6015
48407,p,1663
48407,s,4690
48409,a,26926
48409,g,8269
48409,o,11902
48409,p,4915
48409,s,13739
48411,a,2403
48411,g,1128
48411,o,1219
48411,p,342
48411,s,934
48413,a,1246
48413,g,472
48413,o,631
48413,p,297
48413,s,665
48415,a,7029
48415,g,2379
48415,o,3166
48415,p,1313
48415,s,2919
48417,a,1259
48417,g,588
48417,o,727
48417,p,205
48417,s,583
48419,a,10036
48419,g,3996
48419,o,4615
48419,p,1989
48419,s,4884
48421,a,1202
48421,g,409
48421,o,493
48421,p,208
48421,s,706
48423,a,87794
48423,g,29344
48423,o,36918
48423,p,14859
48423,s,38196
48425,a,3304
48425,g,1220
48425,o,1687
48425,p,478
48425,s,1726
48427,a,25530
48427,g,6258
48427,o,8032
48427,p,5633
48427,s,14931
48429,a,3758
48429,g,1728
48429,o,1895
48429,p,626
48429,s,1668
48431,a,467
48431,g,181
48431,o,244
48431,p,81
48431,s,187
48433,a,454
48433,g,340
48433,o,316
48433,p,80
48433,s,243
48435,a,1665
48435,g,567
48435,o,908
48435,p,314
48435,s,818
48437,a,3024
48437,g,1316
48437,o,1350
48437,p,604
48437,s,1386
48439,a,833084
48439,g,156909
48439,o,293321
48439,p,142708
48439,s,358056
48441,a,59552
48441,g,17120
48441,o,21637
48441,p,9872
48441,s,22066
48443,a,303
48443,g,193
48443,o,216
48443,p,63
48443,s,155
48445,a,5333
48445,g,1821
48445,o,2164
48445,p,1026
48445,s,2206
48447,a,542
48447,g,389
48447,o,322
48447,p,92
48447,s,309
48449,a,13413
48449,g,3625
48449,o,5014
48449,p,3007
48449,s,6690
48451,a,48756
48451,g,14989
48451,o,19315
48451,p,7670
48451,s,18149
48453,a,540768
48453,g,72056
48453,o,152939
48453,p,75178
48453,s,165562
48455,a,4777
48455,g,3195
48455,o,3380
48455,p,868
48455,s,2252
48457,a,8882
48457,g,4059
48457,o,4367
48457,p,1162
48457,s,3267
48459,a,15039
48459,g,6024
48459,o,8232
48459,p,2551
48459,s,7238
48461,a,1260
48461,g,468
48461,o,719
48461,p,271
48461,s,609
48463,a,10143
48463,g,3821
48463,o,4599
48463,p,2041
48463,s,5619
48465,a,20548
48465,g,5967
48465,o,7430
48465,p,4202
48465,s,10316
48467,a,19486
48467,g,9283
48467,o,10895
48467,p,3236
48467,s,9459
48469,a,35397
48469,g,11436
48469,o,16458
48469,p,6636
48469,s,16708
48471,a,37355
48471,g,6811
48471,o,11578
48471,p,3100
48471,s,7904
48473,a,20004
48473,g,4208
48473,o,7485
48473,p,3136
48473,s,7254
48475,a,4214
48475,g,1564
48475,o,1945
48475,p,844
48475,s,2167
48477,a,13121
48477,g,6044
48477,o,6833
48477,p,2008
48477,s,5453
48479,a,109340
48479,g,19056
48479,o,30516
48479,p,24739
48479,s,62257
48481,a,16164
48481,g,5970
48481,o,7830
48481,p,3035
48481,s,7999
48483,a,1914
48483,g,992
48483,o,1096
48483,p,404
48483,s,969
48485,a,61051
48485,g,17031
48485,o,22371
48485,p,8962
48485,s,21498
48487,a,5386
48487,g,2090
48487,o,2572
48487,p,990
48487,s,2537
48489,a,10104
48489,g,2567
48489,o,3272
48489,p,1582
48489,s,4337
48491,a,192928
48491,g,35767
48491,o,63269
48491,p,33534
48491,s,85302
48493,a,16801
48493,g,5243
48493,o,8851
48493,p,2671
48493,s,8615
48495,a,2865
48495,g,860
48495,o,1248
48495,p,666
48495,s,1489
48497,a,24794
48497,g,7003
48497,o,11673
48497,p,4097
48497,s,11567
48499,a,13825
48499,g,9971
48499,o,9422
48499,p,2300
48499,s,6352
48501,a,3056
48501,g,895
48501,o,1319
48501,p,803
48501,s,1835
48503,a,6688
48503,g,3392
48503,o,3818
48503,p,1229
48503,s,3339
48505,a,5661
48505,g,1489
48505,o,1883
48505,p,1541
48505,s,3302
48507,a,4517
48507,g,1405
48507,o,1898
48507,p,1107
48507,s,2617
49001,a,2412
49001,g,841
49001,o,1088
49001,p,608
49001,s,1603
49003,a,19675
49003,g,5439
49003,o,7393
49003,p,5013
49003,s,11852
49005,a,54411
49005,g,8485
49005,o,12760
49005,p,11029
49005,s,23606
49007,a,8543
49007,g,2869
49007,o,4102
49007,p,1639
49007,s,3990
49009,a,383
49009,g,191
49009,o,237
49009,p,63
49009,s,163
49011,a,131931
49011,g,24292
49011,o,41811
49011,p,31136
49011,s,72795
49013,a,7496
49013,g,1907
49013,o,2781
49013,p,2011
49013,s,4341
49015,a,4060
49015,g,1355
49015,o,2014
49015,p,1009
49015,s,2458
49017,a,1803
49017,g,806
49017,o,1102
49017,p,385
49017,s,972
49019,a,3707
49019,g,1216
49019,o,2019
49019,p,595
49019,s,1497
49021,a,21139
49021,g,4377
49021,o,6280
49021,p,4265
49021,s,9632
49023,a,3864
49023,g,1033
49023,o,1450
49023,p,1054
49023,s,2808
49025,a,2307
49025,g,1321
49025,o,1673
49025,p,490
49025,s,1210
49027,a,4430
49027,g,1723
49027,o,2176
49027,p,1089
49027,s,2925
49029,a,3520
49029,g,972
49029,o,1508
49029,p,912
49029,s,2406
49031,a,457
49031,g,313
49031,o,293
49031,p,106
49031,s,359
49033,a,818
49033,g,331
49033,o,413
49033,p,213
49033,s,478
49035,a,480996
49035,g,87472
49035,o,152178
49035,p,89018
49035,s,207131
49037,a,5720
49037,g,1586
49037,o,2332
49037,p,1229
49037,s,3647
49039,a,12140
49039,g,3144
49039,o,3947
49039,p,2261
49039,s,6019
49041,a,7826
49041,g,2952
49041,o,3283
49041,p,1824
49041,s,4809
49043,a,15656
49043,g,2636
49043,o,7541
49043,p,2542
49043,s,7463
49045,a,24586
49045,g,4216
49045,o,7669
49045,p,5976
49045,s,14771
49047,a,14373
49047,g,2937
49047,o,4672
49047,p,3535
49047,s,7414
49049,a,244576
49049,g,32505
49049,o,50896
49049,p,57082
49049,s,119742
49051,a,9609
49051,g,1934
49051,o,3572
49051,p,2382
49051,s,5389
49053,a,51836
49053,g,23169
49053,o,20452
49053,p,12706
49053,s,28925
49055,a,988
49055,g,416
49055,o,556
49055,p,199
49055,s,629
49057,a,101821
49057,g,22956
49057,o,34893
49057,p,20728
49057,s,47720
50001,a,15854
50001,g,4975
50001,o,8353
50001,p,1792
50001,s,5873
50003,a,14036
50003,g,6901
50003,o,8527
50003,p,1884
50003,s,5803
50005,a,12322
50005,g,4752
50005,o,7250
50005,p,1762
50005,s,5127
50007,a,77038
50007,g,17399
50007,o,30047
50007,p,7767
50007,s,23542
50009,a,2291
50009,g,1211
50009,o,1604
50009,p,253
50009,s,972
50011,a,20260
50011,g,5669
50011,o,9786
50011,p,3045
50011,s,8860
50013,a,2685
50013,g,944
50013,o,1930
50013,p,350
50013,s,1113
50015,a,10493
50015,g,3075
50015,o,5203
50015,p,1489
50015,s,3933
50017,a,11530
50017,g,4212
50017,o,7063
50017,p,1470
50017,s,4690
50019,a,10336
50019,g,4741
50019,o,6287
50019,p,1448
50019,s,4422
50021,a,24980
50021,g,10122
50021,o,14680
50021,p,2880
50021,s,9284
50023,a,24752
50023,g,8462
50023,o,13822
50023,p,3080
50023,s,9237
50025,a,17349
50025,g,6989
50025,o,11173
50025,p,2129
50025,s,6801
50027,a,21329
50027,g,9863
50027,o,14072
50027,p,2663
50027,s,8781
51001,a,12412
51001,g,6311
51001,o,7690
51001,p,1954
51001,s,5048
51003,a,43644
51003,g,13732
51003,o,19374
51003,p,5591
51003,s,15730
51005,a,5755
51005,g,3244
51005,o,3788
51005,p,804
51005,s,2715
51007,a,5008
51007,g,1959
51007,o,2751
51007,p,730
51007,s,2146
51009,a,13211
51009,g,5279
51009,o,6912
51009,p,1785
51009,s,5260
51011,a,5704
51011,g,2597
51011,o,3219
51011,p,777
51011,s,2515
51013,a,121035
51013,g,17711
51013,o,32243
51013,p,11420
51013,s,20228
51015,a,29890
51015,g,11579
51015,o,16278
51015,p,3952
51015,s,12145
51017,a,1773
51017,g,1034
51017,o,1107
51017,p,153
51017,s,676
51021,a,2874
51021,g,1188
51021,o,1557
51021,p,306
51021,s,943
51023,a,12267
51023,g,5287
51023,o,8026
51023,p,1632
51023,s,5830
51025,a,7511
51025,g,2878
51025,o,3717
51025,p,845
51025,s,2556
51027,a,10212
51027,g,3833
51027,o,5649
51027,p,1112
51027,s,3428
51029,a,7662
51029,g,2384
51029,o,3747
51029,p,935
51029,s,2420
51031,a,22585
51031,g,8509
51031,o,11344
51031,p,2972
51031,s,9062
51033,a,12137
51033,g,3632
51033,o,5669
51033,p,1996
51033,s,4829
51035,a,11234
51035,g,5761
51035,o,6768
51035,p,1618
51035,s,4621
51036,a,2819
51036,g,1196
51036,o,1909
51036,p,306
51036,s,986
51037,a,4600
51037,g,2321
51037,o,2720
51037,p,682
51037,s,2265
51041,a,136506
51041,g,31585
51041,o,62924
51041,p,20007
51041,s,62074
51043,a,5161
51043,g,2217
51043,o,3403
51043,p,769
51043,s,2465
51045,a,1926
51045,g,861
51045,o,1216
51045,p,255
51045,s,862
51047,a,20012
51047,g,5542
51047,o,8750
51047,p,3286
51047,s,8646
51049,a,4052
51049,g,1570
51049,o,2064
51049,p,607
51049,s,1720
51051,a,6325
51051,g,2632
51051,o,3623
51051,p,865
51051,s,2480
51053,a,11900
51053,g,3729
51053,o,5919
51053,p,1588
51053,s,4752
51057,a,4228
51057,g,1915
51057,o,2481
51057,p,655
51057,s,1825
51059,a,491353
51059,g,103176
51059,o,212019
51059,p,72244
51059,s,186350
51061,a,26425
51061,g,8037
51061,o,13937
51061,p,3860
51061,s,12648
51063,a,5806
51063,g,2625
51063,o,3398
51063,p,867
51063,s,2454
51065,a,10616
51065,g,3911
51065,o,5105
51065,p,1623
51065,s,4321
51067,a,21569
51067,g,9654
51067,o,12839
51067,p,3117
51067,s,8553
51069,a,33285
51069,g,9612
51069,o,14763
51069,p,5092
51069,s,14725
51071,a,6677
51071,g,3048
51071,o,3760
51071,p,946
51071,s,2833
51073,a,15093
51073,g,5295
51073,o,8187
51073,p,1818
51073,s,6385
51075,a,8542
51075,g,3129
51075,o,5520
51075,p,1034
51075,s,3379
51077,a,5731
51077,g,3234
51077,o,3715
51077,p,718
51077,s,2298
51079,a,7643
51079,g,2280
51079,o,3710
51079,p,1326
51079,s,3278
51081,a,6153
51081,g,1519
51081,o,2541
51081,p,527
51081,s,1532
51083,a,12920
51083,g,6912
51083,o,8326
51083,p,2048
51083,s,6087
51085,a,40773
51085,g,12747
51085,o,20965
51085,p,5550
51085,s,19616
51087,a,136281
51087,g,37209
51087,o,56962
51087,p,20418
51087,s,53893
51089,a,20811
51089,g,10521
51089,o,11834
51089,p,2958
51089,s,8278
51091,a,731
51091,g,577
51091,o,698
51091,p,66
51091,s,291
51093,a,13937
51093,g,5014
51093,o,8254
51093,p,1907
51093,s,6158
51095,a,24216
51095,g,13321
51095,o,14186
51095,p,3437
51095,s,10958
51097,a,2633
51097,g,1198
51097,o,1630
51097,p,376
51097,s,1056
51099,a,10328
51099,g,2309
51099,o,4194
51099,p,1805
51099,s,4699
51101,a,6653
51101,g,1924
51101,o,3236
51101,p,1016
51101,s,2939
51103,a,3222
51103,g,3477
51103,o,2850
51103,p,456
51103,s,1398
51105,a,10842
51105,g,4037
51105,o,5474
51105,p,1350
51105,s,3875
51107,a,146168
51107,g,19250
51107,o,45422
51107,p,27387
51107,s,65434
51109,a,13317
51109,g,4674
51109,o,7496
51109,p,2040
51109,s,5313
51111,a,5214
51111,g,2205
51111,o,2950
51111,p,710
51111,s,1808
51113,a,4997
51113,g,2272
51113,o,3029
51113,p,809
51113,s,2251
51115,a,2855
51115,g,2252
51115,o,2212
51115,p,366
51115,s,1312
51117,a,12167
51117,g,6738
51117,o,7412
51117,p,1610
51117,s,4888
51119,a,3523
51119,g,2694
51119,o,2881
51119,p,434
51119,s,1343
51121,a,56490
51121,g,9057
51121,o,13129
51121,p,4415
51121,s,10681
51125,a,5258
51125,g,2931
51125,o,3952
51125,p,761
51125,s,2188
51127,a,7468
51127,g,2132
51127,o,4399
51127,p,945
51127,s,3113
51131,a,4214
51131,g,2781
51131,o,2956
51131,p,679
51131,s,1830
51133,a,3520
51133,g,3646
51133,o,3147
51133,p,551
51133,s,1515
51135,a,6732
51135,g,2701
51135,o,3157
51135,p,905
51135,s,2399
51137,a,12855
51137,g,5947
51137,o,6755
51137,p,2021
51137,s,5751
51139,a,9606
51139,g,4195
51139,o,4999
51139,p,1347
51139,s,3929
51141,a,6862
51141,g,3900
51141,o,4231
51141,p,909
51141,s,2660
51143,a,24573
51143,g,10724
51143,o,14525
51143,p,3290
51143,s,10274
51145,a,11988
51145,g,3271
51145,o,6151
51145,p,1477
51145,s,5096
51147,a,12176
51147,g,3220
51147,o,3837
51147,p,1036
51147,s,2991
51149,a,16979
51149,g,3561
51149,o,6996
51149,p,2050
51149,s,6242
51153,a,187033
51153,g,25992
51153,o,63514
51153,p,32540
51153,s,79922
51155,a,13941
51155,g,6149
51155,o,8004
51155,p,1718
51155,s,5176
51157,a,2537
51157,g,1348
51157,o,1966
51157,p,342
51157,s,1140
51159,a,4143
51159,g,1698
51159,o,1781
51159,p,402
51159,s,1227
51161,a,35897
51161,g,15579
51161,o,20521
51161,p,4742
51161,s,15476
51163,a,8154
51163,g,4528
51163,o,5255
51163,p,1074
51163,s,3258
51165,a,30875
51165,g,11713
51165,o,15223
51165,p,4620
51165,s,13419
51167,a,11608
51167,g,4705
51167,o,6674
51167,p,1550
51167,s,4475
51169,a,9053
51169,g,4486
51169,o,5156
51169,p,1194
51169,s,3323
51171,a,16087
51171,g,7652
51171,o,8761
51171,p,2455
51171,s,6788
51173,a,12775
51173,g,5814
51173,o,6917
51173,p,1788
51173,s,4989
51175,a,7532
51175,g,2812
51175,o,4288
51175,p,982
51175,s,2993
51177,a,53483
51177,g,11686
51177,o,21753
51177,p,8357
51177,s,25759
51179,a,59146
51179,g,9065
51179,o,21328
51179,p,8715
51179,s,28195
51181,a,2715
51181,g,1121
51181,o,1670
51181,p,368
51181,s,1163
51183,a,5822
51183,g,1754
51183,o,2519
51183,p,555
51183,s,1525
51185,a,17798
51185,g,7664
51185,o,10373
51185,p,2370
51185,s,6864
51187,a,16015
51187,g,4724
51187,o,7425
51187,p,2383
51187,s,6693
51191,a,22058
51191,g,9533
51191,o,12326
51191,p,2720
51191,s,8085
51193,a,6164
51193,g,3576
51193,o,4170
51193,p,907
51193,s,2631
51195,a,18456
51195,g,5833
51195,o,8528
51195,p,2329
51195,s,6308
51197,a,11584
51197,g,5099
51197,o,6396
51197,p,1644
51197,s,4493
51199,a,27147
51199,g,7690
51199,o,13035
51199,p,3813
51199,s,13512
51510,a,77716
51510,g,12578
51510,o,24055
51510,p,9740
51510,s,13434
51520,a,7288
51520,g,3361
51520,o,3433
51520,p,1128
51520,s,2632
51530,a,2916
51530,g,1078
51530,o,1251
51530,p,403
51530,s,1029
51540,a,26588
51540,g,4040
51540,o,6008
51540,p,2255
51540,s,4163
51550,a,98246
51550,g,22631
51550,o,41772
51550,p,14268
51550,s,43259
51570,a,6877
51570,g,3382
51570,o,3370
51570,p,975
51570,s,2921
51580,a,2362
51580,g,1135
51580,o,1190
51580,p,331
51580,s,930
51590,a,16583
51590,g,8268
51590,o,9328
51590,p,2718
51590,s,6599
51595,a,2305
51595,g,1038
51595,o,1010
51595,p,379
51595,s,1133
51600,a,10349
51600,g,3045
51600,o,4463
51600,p,1257
51600,s,3304
51610,a,5069
51610,g,1276
51610,o,2590
51610,p,703
51610,s,2149
51620,a,3284
51620,g,1474
51620,o,1742
51620,p,618
51620,s,1371
51630,a,13257
51630,g,2421
51630,o,3402
51630,p,1604
51630,s,3091
51640,a,2694
51640,g,1413
51640,o,1337
51640,p,397
51640,s,1125
51650,a,64050
51650,g,16595
51650,o,25560
51650,p,8879
51650,s,22749
51660,a,32280
51660,g,4021
51660,o,4828
51660,p,2368
51660,s,4797
51670,a,9585
51670,g,3304
51670,o,3918
51670,p,1757
51670,s,3891
51678,a,4325
51678,g,1093
51678,o,877
51678,p,167
51678,s,544
51680,a,37965
51680,g,10510
51680,o,11877
51680,p,4522
51680,s,10263
51683,a,17647
51683,g,2541
51683,o,6079
51683,p,3096
51683,s,7311
51685,a,7191
51685,g,783
51685,o,1731
51685,p,1272
51685,s,2636
51690,a,5419
51690,g,2689
51690,o,2878
51690,p,845
51690,s,2181
51700,a,87893
51700,g,19142
51700,o,29661
51700,p,13526
51700,s,30778
51710,a,131139
51710,g,22886
51710,o,36487
51710,p,16625
51710,s,34588
51720,a,1677
51720,g,570
51720,o,824
51720,p,225
51720,s,607
51730,a,14142
51730,g,4799
51730,o,6503
51730,p,1993
51730,s,4731
51735,a,4615
51735,g,1827
51735,o,2700
51735,p,538
51735,s,2473
51740,a,42460
51740,g,12522
51740,o,17671
51740,p,6937
51740,s,15794
51750,a,11144
51750,g,1383
51750,o,1748
51750,p,585
51750,s,1501
51760,a,107622
51760,g,22691
51760,o,34738
51760,p,12922
51760,s,25705
51770,a,42725
51770,g,13810
51770,o,19245
51770,p,6850
51770,s,14393
51775,a,10476
51775,g,4199
51775,o,5066
51775,p,1256
51775,s,3687
51790,a,9668
51790,g,4642
51790,o,4883
51790,p,1289
51790,s,3282
51800,a,36578
51800,g,9441
51800,o,15683
51800,p,5979
51800,s,15967
51810,a,207475
51810,g,45483
51810,o,76938
51810,p,29005
51810,s,76103
51820,a,8667
51820,g,3556
51820,o,3963
51820,p,1508
51820,s,3291
51830,a,8780
51830,g,1843
51830,o,1768
51830,p,428
51830,s,868
51840,a,12174
51840,g,3655
51840,o,4575
51840,p,1782
51840,s,3850
51917,a,28212
51917,g,12172
51917,o,17451
51917,p,3835
51917,s,12903
53001,a,7491
53001,g,1893
53001,o,2705
53001,p,1951
53001,s,4365
53003,a,8018
53003,g,4089
53003,o,4660
53003,p,1216
53003,s,3432
53005,a,71297
53005,g,20010
53005,o,33120
53005,p,12748
53005,s,33947
53007,a,27964
53007,g,11120
53007,o,14854
53007,p,4755
53007,s,12986
53009,a,23759
53009,g,16879
53009,o,17482
53009,p,3285
53009,s,9672
53011,a,181068
53011,g,47052
53011,o,80716
53011,p,29506
53011,s,82894
53013,a,1265
53013,g,895
53013,o,987
53013,p,225
53013,s,605
53015,a,39939
53015,g,15448
53015,o,21724
53015,p,6698
53015,s,18317
53017,a,15091
53017,g,5232
53017,o,7195
53017,p,2740
53017,s,7677
53019,a,2573
53019,g,1369
53019,o,2026
53019,p,387
53019,s,1183
53021,a,33053
53021,g,5434
53021,o,10108
53021,p,8078
53021,s,17805
53023,a,683
53023,g,515
53023,o,576
53023,p,94
53023,s,369
53025,a,36099
53025,g,10268
53025,o,14337
53025,p,7869
53025,s,18767
53027,a,28726
53027,g,11627
53027,o,16284
53027,p,4288
53027,s,11543
53029,a,29841
53029,g,14136
53029,o,17799
53029,p,4628
53029,s,11844
53031,a,8589
53031,g,7544
53031,o,9011
53031,p,1084
53031,s,3486
53033,a,935070
53033,g,204811
53033,o,362440
53033,p,119066
53033,s,290625
53035,a,106017
53035,g,32327
53035,o,54133
53035,p,14615
53035,s,41708
53037,a,20529
53037,g,5091
53037,o,7397
53037,p,2019
53037,s,5430
53039,a,6965
53039,g,3565
53039,o,5094
53039,p,1170
53039,s,3370
53041,a,28902
53041,g,12796
53041,o,15984
53041,p,4591
53041,s,13043
53043,a,3247
53043,g,2187
53043,o,2727
53043,p,568
53043,s,1841
53045,a,23005
53045,g,10825
53045,o,14206
53045,p,3251
53045,s,9046
53047,a,14569
53047,g,6859
53047,o,9616
53047,p,2805
53047,s,6850
53049,a,6631
53049,g,5138
53049,o,5502
53049,p,992
53049,s,2763
53051,a,4247
53051,g,2394
53051,o,3498
53051,p,717
53051,s,2187
53053,a,363929
53053,g,86022
53053,o,146969
53053,p,56105
53053,s,143458
53055,a,4673
53055,g,3488
53055,o,4997
53055,p,553
53055,s,2003
53057,a,45975
53057,g,18458
53057,o,24387
53057,p,7682
53057,s,20055
53059,a,4168
53059,g,1533
53059,o,2793
53059,p,601
53059,s,1860
53061,a,324838
53061,g,71317
53061,o,136345
53061,p,47237
53061,s,126565
53063,a,207574
53063,g,59861
53063,o,91387
53063,p,29948
53063,s,79465
53065,a,14756
53065,g,7305
53065,o,10866
53065,p,2375
53065,s,8246
53067,a,108025
53067,g,31791
53067,o,52249
53067,p,15369
53067,s,42502
53069,a,1132
53069,g,1006
53069,o,1109
53069,p,155
53069,s,593
53071,a,25307
53071,g,8629
53071,o,10968
53071,p,3480
53071,s,9719
53073,a,92410
53073,g,25914
53073,o,39478
53073,p,11230
53073,s,30833
53075,a,28052
53075,g,4169
53075,o,5746
53075,p,1986
53075,s,4752
53077,a,99915
53077,g,27619
53077,o,39540
53077,p,20738
53077,s,51792
54001,a,6682
54001,g,2714
54001,o,3473
54001,p,967
54001,s,2643
54003,a,45025
54003,g,11543
54003,o,20082
54003,p,7256
54003,s,18924
54005,a,9835
54005,g,3505
54005,o,5749
54005,p,1540
54005,s,4137
54007,a,5592
54007,g,2521
54007,o,3361
54007,p,798
54007,s,2240
54009,a,9350
54009,g,4620
54009,o,5585
54009,p,1128
54009,s,3470
54011,a,42865
54011,g,15322
54011,o,18961
54011,p,5547
54011,s,13345
54013,a,2858
54013,g,1395
54013,o,1815
54013,p,419
54013,s,1073
54015,a,3657
54015,g,1465
54015,o,2091
54015,p,587
54015,s,1705
54017,a,3354
54017,g,1311
54017,o,1788
54017,p,393
54017,s,1278
54019,a,18146
54019,g,7786
54019,o,10603
54019,p,2682
54019,s,6817
54021,a,4531
54021,g,1207
54021,o,1551
54021,p,357
54021,s,883
54023,a,4561
54023,g,2138
54023,o,2675
54023,p,627
54023,s,1962
54025,a,13245
54025,g,6792
54025,o,8180
54025,p,1876
54025,s,5258
54027,a,9380
54027,g,3781
54027,o,5231
54027,p,1287
54027,s,4141
54029,a,11542
54029,g,5757
54029,o,7211
54029,p,1574
54029,s,4664
54031,a,5571
54031,g,2276
54031,o,3018
54031,p,803
54031,s,2217
54033,a,27476
54033,g,11310
54033,o,14771
54033,p,4038
54033,s,11101
54035,a,11295
54035,g,5109
54035,o,6109
54035,p,1730
54035,s,4912
54037,a,23477
54037,g,6168
54037,o,10717
54037,p,3409
54037,s,9283
54039,a,77450
54039,g,32318
54039,o,43406
54039,p,10868
54039,s,29108
54041,a,6413
54041,g,2895
54041,o,3661
54041,p,959
54041,s,2494
54043,a,8737
54043,g,3286
54043,o,4764
54043,p,1364
54043,s,3643
54045,a,14675
54045,g,5517
54045,o,8935
54045,p,1874
54045,s,5644
54047,a,8632
54047,g,3678
54047,o,5463
54047,p,1193
54047,s,3310
54049,a,23612
54049,g,9560
54049,o,11983
54049,p,3099
54049,s,8172
54051,a,12515
54051,g,5791
54051,o,7907
54051,p,1692
54051,s,5211
54053,a,10746
54053,g,4623
54053,o,6038
54053,p,1592
54053,s,4310
54055,a,24312
54055,g,11158
54055,o,13867
54055,p,3624
54055,s,9216
54057,a,11323
54057,g,4794
54057,o,6037
54057,p,1549
54057,s,4377
54059,a,11062
54059,g,3633
54059,o,6287
54059,p,1658
54059,s,4303
54061,a,54586
54061,g,9662
54061,o,14988
54061,p,4268
54061,s,10661
54063,a,4981
54063,g,2583
54063,o,3113
54063,p,768
54063,s,2098
54065,a,6693
54065,g,3134
54065,o,4080
54065,p,882
54065,s,2791
54067,a,10101
54067,g,4485
54067,o,6115
54067,p,1562
54067,s,3990
54069,a,17576
54069,g,8265
54069,o,10010
54069,p,2229
54069,s,6275
54071,a,2731
54071,g,1652
54071,o,1826
54071,p,385
54071,s,1107
54073,a,3163
54073,g,1220
54073,o,1674
54073,p,380
54073,s,1235
54075,a,3270
54075,g,1682
